post_id,text,created_at,finbertptbr_prediction,gpt_prediction,real_sentiment
1828777981436887113,"aproveite para conferir o resultado histórico da nossa estratégia em relação ao ibovespa, desde 2017:",2024-08-28T09:53:42.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1828780224630202715,"ibovespa abre em queda de 0,03% a 136.741 pts; há papéis em leilão",2024-08-28T10:02:37.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1828784539348750619,ibovespa (ibov) tenta se manter nos 136 mil pontos: 5 coisas para saber antes de investir hoje (28),2024-08-28T10:19:46.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828785123992416547,ibovespa abre em queda com commodities e exterior; dólar sobe,2024-08-28T10:22:05.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1828794804299591808,"este ambiente mais favorável deu impulso ao ibovespa, apesar da desaceleração na reta final. ao término da sessão, o índice tinha alta de 0,32%, aos 135.608 pontos, acumulando valorização de 1,2% na semana.",2024-08-28T11:00:33.000000Z,POSITIVE,POSITIVE,POSITIVE
1828798190591840648,"para quem gosta de adrenalina, o novo etf high11 é perfeito. ele é composto pelas 28 empresas mais volateis do ibovespa.
seu desempenho é alto nas altas e bem baixo nas baixas. é ideial para quem gosta de acertar o cú da mosca. bom para para quem investe no médio/curto prazo.",2024-08-28T11:14:00.000000Z,POSITIVE,POSITIVE,NEUTRAL
1828811978447462727,"em dia de poucas altas, embraer lidera valorizações do ibovespa",2024-08-28T12:08:48.000000Z,POSITIVE,POSITIVE,NEUTRAL
1828848547107623027,"""ibovespa recua com realização de lucros; petrobras sobe""",2024-08-28T14:34:06.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828862141639585814,"ibovespa busca novo recorde, enquanto wall street cai à espera de nvidia",2024-08-28T15:28:07.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828882032086122968,"bolsa sobe e caminha para bater novo recorde após galípolo
na tarde desta quarta-feira (28/8), ibovespa operava em alta de 0,42%, aos 137.336 pontos. maior patamar anterior foi de 136.889 pontos
leia:",2024-08-28T16:47:10.000000Z,POSITIVE,POSITIVE,POSITIVE
1828893982841049584,tem muito tempo ainda mas o ibov está me surpreendendo,2024-08-28T17:34:39.000000Z,NEUTRAL,POSITIVE,POSITIVE
1828897812253143296,"com nomeação de galípolo, ibovespa alcança novo recorde, acima dos 137 mil pontos",2024-08-28T17:49:52.000000Z,POSITIVE,POSITIVE,POSITIVE
1828899103818011002,ibovespa renova recorde de fechamento com indicação de galípolo à presidência do bc (via ),2024-08-28T17:55:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1828900088032199086,ibovespa bate recorde após galípolo ser indicado como novo presidente do banco central,2024-08-28T17:58:54.000000Z,POSITIVE,POSITIVE,POSITIVE
1828900584319267047,"novo recorde | nomeação de galípolo para a presidência do bc faz ibovespa bater novo recorde, chegando aos 137 mil pontos
quem torcer contra, vai se dar mal!",2024-08-28T18:00:53.000000Z,NEGATIVE,POSITIVE,POSITIVE
1828900608570732591,"fechamento do dia, 28/08/24
ibov novo topo histórico
sp500 ""boiando"" no topo
dolfut no repique ou reversão?
confere o meu comentário de hoje",2024-08-28T18:00:59.000000Z,NEGATIVE,NEUTRAL,POSITIVE
1828901922360688785,"essas small estão devendo uma disparada digna de juros a 8%. vai ser na marra com essa alta. ibov corrigindo, na próxima pernada de alta que  tiver, elas devem ir junto",2024-08-28T18:06:12.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1828902620586463252,ibovespa seguiu quebrando recordes e dólar tem a terceira alta,2024-08-28T18:08:58.000000Z,POSITIVE,POSITIVE,POSITIVE
1828904393921515627,hohe ibovespa fecha aos 137 mil pontos pela primeira vez e bate novo recorde faz o l.,2024-08-28T18:16:01.000000Z,POSITIVE,POSITIVE,POSITIVE
1828905651709391154,ibovespa será acusada de extermínio em massa de gado.,2024-08-28T18:21:01.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1828906966774657475,"bolsa de valores do brasil bate novo recorde e atinge 137 mil pontos, elevando ainda mais o valor das ações das empresas nacionais. saída de campos netto, indicado por paulo guedes, e nomeação de gabriel galipolo, indicado por haddad, foi o catalisador do recorde no ibovespa.",2024-08-28T18:26:14.000000Z,POSITIVE,POSITIVE,POSITIVE
1828907669769597013,"5º dia seguido. aí já é demais 
bolsa de valores bate novo recorde.
um dado que empurrou o ibovespa para cima foi a criação de emprego. o brasil abriu 188.021 vagas formais de trabalho em julho, segundo dados do caged.",2024-08-28T18:29:02.000000Z,POSITIVE,POSITIVE,POSITIVE
1828908009633747373,agora coloca em comparação com as demais bolsas...,2024-08-28T18:30:23.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828908119721713929,"5º dia seguido. aí já é demais 
bolsa de valores bate novo recorde.
um dado que empurrou o ibovespa para cima foi a criação de emprego. o brasil abriu 188.021 vagas formais de trabalho em julho, segundo dados do caged.",2024-08-28T18:30:49.000000Z,POSITIVE,POSITIVE,POSITIVE
1828909346249469991,"5º dia seguido. aí já é demais 
bolsa de valores bate novo recorde.
um dado que empurrou o ibovespa para cima foi a criação de emprego. o brasil abriu 188.021 vagas formais de trabalho em julho, segundo dados do caged.",2024-08-28T18:35:42.000000Z,POSITIVE,POSITIVE,POSITIVE
1828909603481899343,"o ibovespa teve alta de 0,69% e fechou no maior patamar desde dezembro do ano passado. o dólar encerrou o dia a r$ 5,56. confira as principais informações de economia na última edição do cnn mercado com .",2024-08-28T18:36:43.000000Z,POSITIVE,POSITIVE,POSITIVE
1828910031057605028,"o ibovespa teve alta de 0,69% e fechou no maior patamar desde dezembro do ano passado. o dólar encerrou o dia a r$ 5,56. confira as principais informações de economia na última edição do cnn mercado com muriel porfiro.",2024-08-28T18:38:25.000000Z,POSITIVE,POSITIVE,POSITIVE
1828920060204691817,"mercado recebe indicação de galípolo com otimismo
a nomeação de galípolo para o banco central parece ter feito o ibovespa bater um novo recorde, alcançando os 137 mil pontos. é como se a bolsa dissesse: ""finalmente, alguém que entendeu o recado!"" a notícia dá a entender que, agora, o mercado está mais otimista do que uma criança na manhã de natal.
o novo recorde deu as boas-vindas ao futuro novo presidente do bacen!
créditos:    link:",2024-08-28T19:18:16.000000Z,POSITIVE,POSITIVE,POSITIVE
1828921995884425683,"já  soube disso bananinha? 
ibovespa fecha acima dos 137 mil pontos pela 1ª vez na ""história"" com ""recordes de empregos"". 
mercado de trabalho aquecido anima investidores. brasil gerou 1,49 milhão de vagas formais em 2024 e já supera total de 2023.",2024-08-28T19:25:58.000000Z,POSITIVE,POSITIVE,POSITIVE
1828925200680788051,"ibovespa subindo, acabou a fila do osso, desemprego caindo, mas ainda tem imbecil sentindo saudade do energúmeno que só elogiava a própria ereção",2024-08-28T19:38:42.000000Z,NEGATIVE,NEUTRAL,POSITIVE
1828927204660535454,"mercado financeiro reage positivamente ao anúncio de fernando haddad, indicando gabriel galípolo para presidir o banco central. 
ibov fecha em: 137.343,96 pontos.",2024-08-28T19:46:40.000000Z,POSITIVE,POSITIVE,POSITIVE
1828929267415056443,recorde do ibovespa dolarizado está muito longe da realidade? veja análises,2024-08-28T19:54:51.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828930518051893258,ibovespa fecha em alta com o avanço de petrobras e bancos após nomeação de galípolo,2024-08-28T19:59:50.000000Z,POSITIVE,POSITIVE,POSITIVE
1828932470588486111,ibovespa fecha acima dos 137 mil pontos pela 1ª vez com recordes de empregos  via,2024-08-28T20:07:35.000000Z,POSITIVE,POSITIVE,POSITIVE
1828959524679455189,"posta o ibovespa em dolar xuxu, esta crescendo porra nenhuma se colocar a inflação.",2024-08-28T21:55:05.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1828963836285591741,ibovespa fecha acima dos 137 mil pontos pela 1ª vez com recordes de empregos  via,2024-08-28T22:12:13.000000Z,POSITIVE,POSITIVE,POSITIVE
1829002429695701316,o cara é autoproclamado influenciador de finanças e compartilha noticia do ibov batendo máxima histórica esse ano. você realmente acha que ele pesquisa o mínimo antes de formar a opinião rasa dele?,2024-08-29T00:45:35.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1829003570399645875,"chupa mais esse efeito lula faria limmers!!!
ibovespa fecha acima dos 137 mil pontos pela 1ª vez com recordes de empregos  via",2024-08-29T00:50:07.000000Z,POSITIVE,POSITIVE,POSITIVE
1829038206400049494,"pagbank | fechamento de mercado | 28/08/2024 
confira a seguir o fechamento dos principais indicadores do mercado.
ibovespa +0,42% | 137.344 pontos
ifix -0,07% | 3.382 pontos
fonte: estimativas bloomberg",2024-08-29T03:07:44.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1829086440757624944,"se mostrar o gráfico convertendo o valor em  peso argentino, temos um ibovespa alcançando 10.000.000... é o recorde histórico do brasil.",2024-08-29T06:19:24.000000Z,POSITIVE,POSITIVE,NEGATIVE
1829108159090250200,ibovespa (ibov) aguarda dados do pib nos eua e repercute indicação de galípolo para comando do bc,2024-08-29T07:45:42.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1829112344485454155,"e tome nova máxima histórica ! (again !!)
é, nem a perda do ponto mais importante de todos os tempos da última semana, ao menos por ontem, conseguiu impedir o ibovespa de renovar seu ath. 
nem isso, nem a briga pelos 137k …
nem isso, nem o fato de termos visto uma bela correção nos eua durante boa parte do pregão de ontem …
nem isso, ah, tu entendeu !
os números serão mantidos: região dos 137 mil pontos é a resistência e a dos 134.800 pontos o suporte.
fiquemos de olho. 
aluguel de ações  via",2024-08-29T08:02:20.000000Z,NEGATIVE,POSITIVE,POSITIVE
1829117499314466927,ibovespa atinge novo recorde após anúncio de galípolo na presidência do bc,2024-08-29T08:22:49.000000Z,POSITIVE,POSITIVE,POSITIVE
1829127104157434075,"após quedas no começo do dia, o ibovespa renovou a máxima histórica acima dos 137 mil pontos na quarta-feira (28) depois da indicação de gabriel galípolo pelo presidente luiz inácio lula da silva (pt) à presidência do banco central (bc).",2024-08-29T09:00:59.000000Z,POSITIVE,POSITIVE,POSITIVE
1829127233413185875,"abriu índice futuro do ibovespa ! em alta de +0,16% neste momento, aos 139.390 pontos.",2024-08-29T09:01:30.000000Z,POSITIVE,POSITIVE,POSITIVE
1829128673133302230,voa ibov,2024-08-29T09:07:13.000000Z,NEUTRAL,POSITIVE,POSITIVE
1829133778192581043,bolsas da ásia fecham em queda pressionadas por nvidia e balanços locais,2024-08-29T09:27:31.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1829134721818759657,posta o grafico do ibovespa em dólar seu gagá,2024-08-29T09:31:16.000000Z,NEUTRAL,NEGATIVE,NEGATIVE
1829135084739318236,"para o dia de hoje, 29 de agosto de 2024, o mercado de ações brasileiro apresenta algumas tendências e pontos de atenção importantes:
1. tendências do ibovespa: o principal índice da bolsa de valores de são paulo (b3), o ibovespa, vem apresentando uma l…",2024-08-29T09:32:42.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1829144689385021837,"você literalmente crava fundo de bitcoin, nasdaq e ibov toda semana, usando como base ""movimentos passados"", renatao, kkkkk",2024-08-29T10:10:52.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1829145912423362815,"amparados pelo viés positivo vindo do exterior, em conjunto com o desempenho das principais commodities para o ibovespa, a tendência é que os ativos locais sigam em alta nesta sessão.",2024-08-29T10:15:44.000000Z,POSITIVE,POSITIVE,POSITIVE
1829146191155912788,"o ibovespa renovou a máxima histórica acima dos 137 mil pontos. o fim da sessão mostrou uma alta de 0,42%, marcando um novo recorde histórico na bolsa. o dólar é cotado a r$5,56.",2024-08-29T10:16:50.000000Z,POSITIVE,POSITIVE,POSITIVE
1829154993665888734,"as ações que mais contribuíram para a alta de 18,03% do ibovespa nos últimos 12 meses 
(28/08/2024 - 28/08/2024)
1. petrobras pn (petr4) +3705,865 pts
2. itaú unibanco (itub4) + 3445,424 pts
3. petrobras on (petr3) + 2040,727 pts
4. weg (wege3) + 1653,934 pts
5. jbs s/a (jbss3) + 1252,748 pts
6. embraer sa (embr3) + 1219,160 pts
7.  banco do brasil (bbas3) + 1187,649 pts
8. brf sa (brfs3) + 1157,176 pts
9. itaúsa s/a (itsa4) + 917,260 pts
10. sabesp (sbsp3) + 873,705 pts
essas 10 ações contribuíram em 88,36% para a alta do ibovespa no período. 
para conteúdos com análises de ações, leituras de cenário e insights das mentes mais brilhantes da bolsa, assine a compoundletter:",2024-08-29T10:51:49.000000Z,POSITIVE,POSITIVE,NEUTRAL
1829155650284527717,"e hoje após a indicação do galípolo ao bc o mercado reagiu bem: dólar a 5,64 (+1,53%) ibovespa: 136 mil (-0,51%)",2024-08-29T10:54:25.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1829174740772118936,"pesquisa btg: 37% de gestores otimistas com bolsa, 40% sentimento neutro",2024-08-29T12:10:17.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1829176783465525602,"""saia do brasil"" (nunca saem)
""compre dólar"" (nunca compram)
""a ibovespa vai afundar!"" (compram ações)
""voto neste jumento de direita porque é honesto"" (nunca é)",2024-08-29T12:18:24.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1829176893096288409,bolsa de valores brasileira bate novo recorde nesta quarta-feira (28),2024-08-29T12:18:50.000000Z,POSITIVE,POSITIVE,POSITIVE
1829181499263857125,"o que é realmente surpreendente é que o ibovespa não esteja caindo em torno de 10% com o congelamento das contas da starlink, que está sendo penalizada com base no fato de elon musk ser o controlador do x. isso cria um precedente perigoso, onde uma empresa não relacionada pode ser penalizada por ações de seu controlador em outra companhia.",2024-08-29T12:37:08.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1829189688416186627,e o ibovespa batendo recorde histórico no comunismo do crítico de analista,2024-08-29T13:09:41.000000Z,POSITIVE,NEUTRAL,POSITIVE
1829192772294726090,ibovespa cai após recorde na véspera; dólar sobe,2024-08-29T13:21:56.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1829194849494421658,como estão as ações do bb seguridade (bbse3) no ibovespa hoje?,2024-08-29T13:30:11.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1829212466091639204,"dólar passa de r$ 5,60 com dados fortes nos eua; bolsa recua",2024-08-29T14:40:11.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1829215851209470236,ibovespa ao vivo: bolsa cai e tenta manter os 136 mil pontos; azul4 despenca  via,2024-08-29T14:53:38.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1829216474734702772,"então né , pra quem e jumento e não entende de mercado financeiro em sua totalidade , acha que ibovespa alta e prosperidade, aí converta isso em dólar?",2024-08-29T14:56:07.000000Z,NEUTRAL,NEUTRAL,NEGATIVE
1829220941039079874,"ibovespa projeta volume de r$11,3 bi; 27% abaixo da média de 50 pregões",2024-08-29T15:13:52.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1829225028883296652,ibovespa hoje: índice cai enquanto azul (azul4) desaba mais de 20%,2024-08-29T15:30:06.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1829227422383751641,"o ibov vem sendo afetado positivamente pelo fluxo estrangeiro , caso o federal reserve confirme o discurso de seu presidente, jerome powell, e baixe mesmo os juros na próxima reunião de política monetária. o cenário contribuiu para a alta de b3 (b3sa3), hoje com 0,47%",2024-08-29T15:39:37.000000Z,NEGATIVE,POSITIVE,POSITIVE
1829247578967306249,"ibov
alouuu, câmbio, tem alguém aí?",2024-08-29T16:59:43.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1829247793405587734,"olha só essa destruição, mais im recorde d pontos da bolsa d valores, aonde o brasil vai parar assim???",2024-08-29T17:00:34.000000Z,NEGATIVE,NEUTRAL,POSITIVE
1829255812608340161,"no fechamento de hoje, dia 29 de agosto de 2024, o ibovespa encerrou em queda de 0,95%, aos 136.041,35 pontos. o movimento foi caracterizado como uma correção do mercado, especialmente após a recente alta que levou o índice a atingir níveis históricos na…",2024-08-29T17:32:26.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1829255841293185214,"ibovespa cai 0,95% em dia de realização de lucros; sob pressão local e global, dólar sobe 1,2% e vai a r$ 5,62",2024-08-29T17:32:33.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1829261450415854025,"ibovespa atinge novo recorde, com indicação de galípolo para o banco central",2024-08-29T17:54:50.000000Z,POSITIVE,POSITIVE,POSITIVE
1829261470187786546,o impacto que isso causa na ibovespa é muito grande pqp simplesmente um dos homens mais ricos do mundo falando que “não é seguro investir no brasil”.,2024-08-29T17:54:55.000000Z,NEUTRAL,NEGATIVE,NEGATIVE
1829279500460302379,"assim, o ibovespa fechou com queda de 0,95% aos 136.041 pontos.",2024-08-29T19:06:33.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1829282677603659858,"a galera acha que o bitcoin é algum parâmetro para blow off top 
esse ativo é um cassino online, que só sobe quando há liquidez infinita no sistema 
ibov 160k+ 
nasdaq 25k+
teremos um blow off top maravilhoso nas bolsas globais 
agora o cassinão só irá explodir nos últimos 3 meses antes do crash 
eu acho que estamos há 6 meses do crash, então esses 3 meses é de sofrença",2024-08-29T19:19:11.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1829287315912744989,"para ibov subir, vale ou petr tem que subir. o smart money está vendido em vale, logo só ir de petro. 
o $$ mais fácil atualmente é l&amp;s com petro e vale.",2024-08-29T19:37:37.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1829311006792630627,"antes do twitter virar pó, não se esqueçam: ibov lixo!!!!!!!!!!",2024-08-29T21:11:45.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1829311338612396056,ibovespa pro chão,2024-08-29T21:13:04.000000Z,NEUTRAL,NEGATIVE,NEGATIVE
1829311361559536081,amanhã ibov sobe 4% só por causa desse post,2024-08-29T21:13:10.000000Z,POSITIVE,POSITIVE,POSITIVE
